x,y,angolo,ascissa curvilinea,# cicli 100hz
0.21992839486631394,-0.1291527613615802,-0.8589367894042557,0.347124162121193,791.0
0.21684258567030523,-0.12557611955801826,-0.8589367894042557,0.351847993721193,801.0
0.21385605122561188,-0.12211580814886329,-0.8585752532340429,0.35641889549629907,811.0
0.21093932352613792,-0.11875238961601796,-0.8542368191914897,0.36087084840485123,821.0
0.20799988298196395,-0.1153862077704545,-0.8517060660000004,0.36533979581225434,831.0
0.20504011477884948,-0.11201524010278055,-0.8488137766382983,0.36982573504865407,841.0
0.20212625380758048,-0.10871705570048473,-0.8455599511063834,0.37422671290720233,851.0
0.1993417154778472,-0.10557670998331362,-0.8451984149361706,0.3784237862843437,861.0
0.19639814955666496,-0.10225943295106374,-0.8448368787659579,0.3828587504601898,871.0
0.19349144115987688,-0.09900034411915885,-0.840136908553192,0.38722574184078645,881.0
0.19057673226407107,-0.09577127034353554,-0.8329061851489367,0.3915757355644265,891.0
0.18749875705367575,-0.09243151619640133,-0.8194248660000005,0.39611752917038306,901.0
0.18415927746449462,-0.08892462662547747,-0.8002664660000005,0.4009600903098228,911.0
0.18120235397219728,-0.08592218714145129,-0.7858050191914898,0.405174119189,921.0
0.17776810865031084,-0.08258521365853386,-0.7562623146808515,0.40996258793762863,931.0
0.17436988540553391,-0.07940259795043188,-0.7490315912765961,0.41461844059496217,941.0
0.17077531263218554,-0.07613463232869318,-0.7266509827659579,0.4194764806038303,951.0
0.16717329879462195,-0.07304293696040494,-0.6919626968936174,0.4242233831661645,961.0
0.16403124834064,-0.07051029277566596,-0.6648733385744685,0.4282590699257954,971.0
0.1605190210470975,-0.06785858387794837,-0.6285052976808515,0.4326598994657503,981.0
0.15678556356279302,-0.06525426041230802,-0.5896723427553195,0.43721195455118084,991.0
0.15289600028765132,-0.06275764029812493,-0.5516145393510642,0.44183383884937294,1001.0
0.14881062817215907,-0.06033843781417617,-0.5176582543404259,0.44658176534210486,1011.0
0.1446750495776962,-0.058057832252378254,-0.4902684017553195,0.45130449464193595,1021.0
0.1408110157164288,-0.05602320906363098,-0.47906078047872375,0.4556714671860687,1031.0
0.13699617826698357,-0.054078348777413854,-0.4638762613297876,0.4599534604483934,1041.0
0.1331445255652088,-0.052203663704739306,-0.44206193635106417,0.46423711223825653,1051.0
0.1287109277905876,-0.050183890358978404,-0.4128753746489365,0.4691091009077192,1061.0
0.12477885783202823,-0.04848847302659778,-0.40130621720212795,0.47339111142731644,1071.0
0.12030159115797008,-0.046646534154775265,-0.37928082145744707,0.4782324599665318,1081.0
0.11573858303743535,-0.04488107332992218,-0.35905678315957473,0.48312509678446103,1091.0
0.11141196550783772,-0.043293857089290184,-0.34415461294680877,0.48773366214061553,1101.0
0.1067285309289334,-0.04165338741339705,-0.32967721294680874,0.49269609100281614,1111.0
0.10192343574587313,-0.040065174270880785,-0.3087680427340428,0.4977568578127305,1121.0
0.09760129894651895,-0.03873640282798181,-0.28775769805319173,0.5022786384420618,1131.0
0.09339670612622775,-0.03753739670360651,-0.2678273135531917,0.5066508480059704,1141.0
0.08937217806859146,-0.03648571857959107,-0.24337547190425554,0.5108105178201785,1151.0
0.08467598555320138,-0.03539661843896692,-0.2123903410000002,0.5156313438135031,1161.0
0.08054569549898907,-0.03455150556163882,-0.19126486622340444,0.5198472081029876,1171.0
0.0760644507970581,-0.03371425444712645,-0.17814508324468104,0.5244059956070655,1181.0
0.07157279673543102,-0.03295081345079876,-0.1585745598404257,0.528962068297904,1191.0
0.06715753270211727,-0.032312758028588295,-0.1284608892659576,0.5334231972139617,1201.0
0.062247407270930324,-0.03175459974089017,-0.09791727244680866,0.5383649451257956,1211.0
0.057858975063863664,-0.03135659234157493,-0.08297716180851078,0.5427713889443333,1221.0
0.05350530744658487,-0.03101589354322487,-0.0732156852127661,0.5471383670062131,1231.0
0.04891118694118537,-0.030701464984594574,-0.06345420861702142,0.5517432349236039,1241.0
0.04475239941878619,-0.030468049657550345,-0.04867976965957461,0.5559085676079596,1251.0
0.042163445804169496,-0.030354465088010693,-0.03900953951063844,0.5585000116596563,1261.0
0.04125326109837907,-0.030319530037470975,-0.03771754664893631,0.5594108665638047,1271.0
0.040322797344444467,-0.03028522112618297,-0.03599488950000014,0.5603419626376767,1281.0
0.03941251145779144,-0.030253030118566906,-0.034702896638298016,0.561252817541825,1291.0
0.03846173975516821,-0.030220227311988423,-0.034272232351063976,0.562204154944973,1301.0
0.03753117671381137,-0.030188723571997488,-0.03341090377659589,0.563135251105191,1311.0
0.03662081068512646,-0.030158884834968473,-0.032118910914893765,0.5640461060093394,1321.0
0.03569018196355677,-0.03012938496781171,-0.03125758234042568,0.5649772021695574,1331.0
0.03479999138618468,-0.030101934439878446,-0.030396253765957594,0.5658678158880268,1341.0
0.03388953954103942,-0.030074840269239383,-0.029104260904255465,0.5667786707921751,1351.0
0.03295882611665667,-0.030048146051767536,-0.02824293232978738,0.5677097669523932,1361.0
0.03200786234887152,-0.0300214858381822,-0.027812268042553337,0.5686611043555413,1371.0
0.0310973542158094,-0.029996352222763943,-0.027381603755319294,0.5695719593160022,1381.0
0.03016659618743271,-0.029971261344241426,-0.02652027518085121,0.5705030554762203,1391.0
0.029256056341858627,-0.02994730411948158,-0.026089610893617166,0.5714139104366812,1401.0
0.02834549625529801,-0.02992413117893118,-0.024797618031915037,0.5723247653408295,1411.0
0.02743490698944603,-0.02990213469452619,-0.02350562517021291,0.5732356202449779,1421.0
0.02650405870108291,-0.029880651593629133,-0.022644296595744823,0.5741667164051959,1431.0
0.025532719799784713,-0.029859071078709585,-0.021782968021276737,0.5751382950071625,1441.0
0.024642309098294637,-0.029840055869065164,-0.02092163944680865,0.576028908725632,1451.0
0.023751890262681524,-0.029821424128686425,-0.02092163944680865,0.5769195224716319,1461.0
0.02286147142706841,-0.029802792388307686,-0.02092163944680865,0.5778101362176319,1471.0
0.02195081172469233,-0.029783933293298346,-0.02049097515957461,0.5787209911780928,1481.0
0.021060377198850917,-0.029766068503474703,-0.019629646585106523,0.5796116048965623,1491.0
0.020169927615858292,-0.029748970676883806,-0.018768318010638437,0.5805022186150317,1501.0
0.01925923677695614,-0.029731680363527697,-0.01919898229787248,0.5814130735754927,1511.0
0.01834854593805399,-0.02971439005017159,-0.018768318010638437,0.5823239285359536,1521.0
0.01743784773728528,-0.029697491940427846,-0.018337653723404394,0.5832347834964146,1531.0
0.016547383730228314,-0.029681161089249616,-0.018337653723404394,0.5841253972424145,1541.0
0.015656919723171348,-0.029664830238071385,-0.018337653723404394,0.5850160109884145,1551.0
0.014786690124721594,-0.029649057930762814,-0.01790698943617035,0.5858863835061883,1561.0
0.013896212409275788,-0.029633494068122553,-0.017045660861702266,0.5867769972246577,1571.0
0.013025963159436596,-0.029618846104094366,-0.016614996574468223,0.5876473697424315,1581.0
0.012196190618892246,-0.029604879440718653,-0.017045660861702266,0.5884772598175181,1591.0
0.011346182817662752,-0.029590389092569693,-0.017045660861702266,0.5893273911205181,1601.0
0.010496168881059793,-0.02957626481419368,-0.01618433228723418,0.5901775223972389,1611.0
0.009747339180637197,-0.029564305736025257,-0.015753668000000137,0.5909264475869512,1621.0
0.008958026843562852,-0.029552040148686443,-0.015323003712766094,0.5917158552193507,1631.0
0.008087753651568929,-0.029538891346742695,-0.014892339425532052,0.5925862277371244,1641.0
0.0062662342658070915,-0.029512547288569602,-0.014031010851063966,0.5944079376158118,1661.0
0.005182411662906571,-0.029497558464290665,-0.01362640978723418,0.5954918638584185,1671.0
0.004182053199153482,-0.02948380276900866,-0.013873389308510776,0.5964923168933757,1681.0
0.0031903258601696555,-0.029470256858014337,-0.013442725021276733,0.5974841367392109,1691.0
0.0022593137976352645,-0.029457740764942505,-0.013442725021276733,0.5984152329282109,1701.0
